0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000001 0.0000000002 0.0000000005 0.0000000010 0.0000000021 0.0000000044 0.0000000089 0.0000000177 0.0000000349 0.0000000675 0.0000001287 0.0000002414 0.0000004459 0.0000008104 0.0000014502 0.0000025542 0.0000044286 0.0000075582 0.0000126977 0.0000209985 0.0000341826 0.0000547743 0.0000863979 0.0001341478 0.0002050304 0.0003084662 0.0004568266 0.0006659620 0.0009556570 0.0013499231 0.0018770267 0.0025691315 0.0034614388 0.0045907267 0.0059932263 0.0077018379 0.0097427720 0.0121317980 0.0148703870 0.0179421237 0.0213098257 0.0249138261 0.0286718318 0.0324806667 0.0362200391 0.0397582611 0.0429596105 0.0456928007 0.0478398392 0.0493044519 0.0500192355 0.0499508007 0.0491023583 0.0475134688 0.0452569848 0.0424335125 0.0391639817 0.0355810846 0.0318204277 0.0280122070 0.0242740993 0.0207058662 0.0173859393 0.0143700206 0.0116915233 0.0093635228 0.0073817939 0.0057284750 0.0043759323 0.0032904600 0.0024355503 0.0017745654 0.0012727450 0.0008985561 0.0006244583 0.0004271851 0.0002876625 0.0001906798 0.0001244173 0.0000799118 0.0000505238 0.0000314438 0.0000192632 0.0000116165 0.0000068957 0.0000040294 0.0000023176 0.0000013122 0.0000007314
0.0000001918 0.0000003657 0.0000006853 0.0000012626 0.0000022869 0.0000040718 0.0000071271 0.0000122637 0.0000207451 0.0000344978 0.0000563963 0.0000906344 0.0001431920 0.0002223962 0.0003395618 0.0005096751 0.0007520574 0.0010909168 0.0015556623 0.0021808314 0.0030054667 0.0040717848 0.0054230147 0.0071003512 0.0091390692 0.0115639762 0.0143845245 0.0175900441 0.0211456698 0.0249895866 0.0290321905 0.0331576428 0.0372280772 0.0410904293 0.0445855233 0.0475587221 0.0498711756 0.0514105387 0.0521000122 0.0519046919 0.0508344970 0.0489433357 0.0463246045 0.0431035455 0.0394273318 0.0354539719 0.0313411927 0.0272363719 0.0232683775 0.0195418671 0.0161342622 0.0130952945 0.0104487544 0.0081959041 0.0063199305 0.0047908306 0.0035701989 0.0026155142 0.0018836700 0.0013336308 0.0009282169 0.0006351062 0.0004271952 0.0002824810 0.0001836265 0.0001173449 0.0000737185 0.0000455273 0.0000276407 0.0000164972 0.0000096795 0.0000055832 0.0000031659 0.0000017648 0.0000009671 0.0000005210 0.0000002759 0.0000001436 0.0000000735 0.0000000370 0.0000000183 0.0000000089 0.0000000043 0.0000000020 0.0000000009 0.0000000004 0.0000000002 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0003850491 0.0005128234 0.0006767342 0.0008848445 0.0011463423 0.0014714999 0.0018715642 0.0023585645 0.0029450275 0.0036435899 0.0044665087 0.0054250711 0.0065289184 0.0077853044 0.0091983200 0.0107681225 0.0124902180 0.0143548483 0.0163465367 0.0184438448 0.0206193857 0.0228401286 0.0250680139 0.0272608799 0.0293736807 0.0313599551 0.0331734816 0.0347700436 0.0361092093 0.0371560280 0.0378825448 0.0382690403 0.0383049197 0.0379891961 0.0373305347 0.0363468584 0.0350645369 0.0335172128 0.0317443359 0.0297894961 0.0276986515 0.0255183539 0.0232940630 0.0210686348 0.0188810483 0.0167654174 0.0147503117 0.0128583896 0.0111063287 0.0095050197 0.0080599821 0.0067719491 0.0056375688 0.0046501673 0.0038005273 0.0030776391 0.0024693922 0.0019631840 0.0015464309 0.0012069758 0.0009333943 0.0007152046 0.0005429927 0.0004084663 0.0003044507 0.0002248414 0.0001645259 0.0001192863 0.0000856931 0.0000609957 0.0000430181 0.0000300609 0.0000208138 0.0000142790 0.0000097061 0.0000065372 0.0000043625 0.0000028845 0.0000018898 0.0000012267 0.0000007890 0.0000005028 0.0000003175 0.0000001987 0.0000001231 0.0000000756 0.0000000460 0.0000000278 0.0000000166 0.0000000098 0.0000000058 0.0000000033 0.0000000019 0.0000000011 0.0000000006 0.0000000003 0.0000000002 0.0000000001 0.0000000001 0.0000000000
0.0000916536 0.0001231066 0.0001641142 0.0002171419 0.0002851504 0.0003716528 0.0004807658 0.0006172522 0.0007865470 0.0009947628 0.0012486689 0.0015556359 0.0019235412 0.0023606301 0.0028753271 0.0034759977 0.0041706581 0.0049666390 0.0058702080 0.0068861627 0.0080174076 0.0092645331 0.0106254176 0.0120948745 0.0136643703 0.0153218347 0.0170515874 0.0188343984 0.0206476955 0.0224659254 0.0242610691 0.0260032991 0.0276617634 0.0292054679 0.0306042239 0.0318296210 0.0328559825 0.0336612583 0.0342278113 0.0345430600 0.0345999428 0.0343971809 0.0339393261 0.0332365911 0.0323044706 0.0311631736 0.0298368949 0.0283529639 0.0267409112 0.0250314975 0.0232557504 0.0214440484 0.0196252905 0.0178261807 0.0160706487 0.0143794212 0.0127697472 0.0112552743 0.0098460665 0.0085487445 0.0073667309 0.0063005747 0.0053483327 0.0045059831 0.0037678499 0.0031270191 0.0025757301 0.0021057318 0.0017085932 0.0013759643 0.0010997869 0.0008724546 0.0006869260 0.0005367969 0.0004163351 0.0003204858 0.0002448542 0.0001856689 0.0001397345 0.0001043761 0.0000773805 0.0000569370 0.0000415806 0.0000301383 0.0000216811 0.0000154802 0.0000109699 0.0000077155 0.0000053859 0.0000037315 0.0000025659 0.0000017512 0.0000011862 0.0000007975 0.0000005321 0.0000003524 0.0000002316 0.0000001511 0.0000000978 0.0000000629
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000001 0.0000000001 0.0000000003 0.0000000006 0.0000000011 0.0000000021 0.0000000041 0.0000000078 0.0000000145 0.0000000266 0.0000000484 0.0000000869 0.0000001540 0.0000002695 0.0000004656 0.0000007942 0.0000013376 0.0000022244 0.0000036523 0.0000059210 0.0000094778 0.0000149793 0.0000233751 0.0000360155 0.0000547903 0.0000822986 0.0001220556 0.0001787306 0.0002584140 0.0003689004 0.0005199697 0.0007236407 0.0009943605 0.0013490893 0.0018072303 0.0023903541 0.0031216698 0.0040252017 0.0051246509 0.0064419433 0.0079954973 0.0097982842 0.0118557915 0.0141640370 0.0167078099 0.0194593341 0.0223775431 0.0254081361 0.0284845388 0.0315298248 0.0344595740 0.0371855520 0.0396200066 0.0416803000 0.0432935415 0.0444008591 0.0449609643 0.0449527065 0.0443763989 0.0432537984 0.0416267428 0.0395545631 0.0371104941 0.0343773870 0.0314430721 0.0283957315 0.0253196170 0.0222913916 0.0193772976 0.0166312624 0.0140939653 0.0117928060 0.0097426496 0.0079471789 0.0064006615 0.0050899405 0.0039964696 0.0030982488 0.0023715486 0.0017923538 0.0013374926 0.0009854510 0.0007168934 0.0005149323 0.0003651923
0.0000000140 0.0000000227 0.0000000366 0.0000000584 0.0000000925 0.0000001453 0.0000002264 0.0000003499 0.0000005365 0.0000008159 0.0000012310 0.0000018423 0.0000027351 0.0000040278 0.0000058838 0.0000085260 0.0000122555 0.0000174748 0.0000247168 0.0000346792 0.0000482660 0.0000666364 0.0000912595 0.0001239772 0.0001670713 0.0002233361 0.0002961507 0.0003895502 0.0005082892 0.0006578927 0.0008446876 0.0010758059 0.0013591537 0.0017033347 0.0021175234 0.0026112788 0.0031942953 0.0038760885 0.0046656173 0.0055708484 0.0065982744 0.0077524005 0.0090352222 0.0104457174 0.0119793848 0.0136278567 0.0153786214 0.0172148823 0.0191155815 0.0210556074 0.0230061972 0.0249355359 0.0268095411 0.0285928114 0.0302497050 0.0317455044 0.0330476153 0.0341267417 0.0349579800 0.0355217735 0.0358046766 0.0357998887 0.0355075251 0.0349346129 0.0340948098 0.0330078635 0.0316988395 0.0301971611 0.0285355124 0.0267486605 0.0248722576 0.0229416780 0.0209909434 0.0190517792 0.0171528356 0.0153190952 0.0135714769 0.0119266345 0.0103969393 0.0089906256 0.0077120728 0.0065621950 0.0055389053 0.0046376242 0.0038518022 0.0031734319 0.0025935296 0.0021025679 0.0016908522 0.0013488326 0.0010673510 0.0008378250 0.0006523732 0.0005038900 0.0003860754 0.0002934306 0.0002212256 0.0001654482 0.0001227399 0.0000903246
0.0026197717 0.0032736348 0.0040517764 0.0049671719 0.0060314452 0.0072540753 0.0086415411 0.0101964460 0.0119166702 0.0137946122 0.0158165788 0.0179623882 0.0202052434 0.0225119220 0.0248433147 0.0271553239 0.0294001071 0.0315276294 0.0334874596 0.0352307240 0.0367121158 0.0378918441 0.0387374072 0.0392250800 0.0393410192 0.0390819169 0.0384551569 0.0374784653 0.0361790777 0.0345924773 0.0327607864 0.0307309121 0.0285525608 0.0262762362 0.0239513353 0.0216244357 0.0193378556 0.0171285391 0.0150272950 0.0130583943 0.0112395059 0.0095819332 0.0080910994 0.0067672217 0.0056061118 0.0046000397 0.0037386075 0.0030095852 0.0023996720 0.0018951588 0.0014824764 0.0011486255 0.0008814904 0.0006700468 0.0005044768 0.0003762060 0.0002778809 0.0002033013 0.0001473229 0.0001057422 0.0000751753 0.0000529359 0.0000369211 0.0000255063 0.0000174529 0.0000118287 0.0000079406 0.0000052798 0.0000034772 0.0000022683 0.0000014656 0.0000009379 0.0000005945 0.0000003733 0.0000002321 0.0000001430 0.0000000872 0.0000000527 0.0000000316 0.0000000187 0.0000000110 0.0000000064 0.0000000037 0.0000000021 0.0000000012 0.0000000007 0.0000000004 0.0000000002 0.0000000001 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000006253 0.0000011590 0.0000021114 0.0000037805 0.0000066532 0.0000115086 0.0000195664 0.0000326965 0.0000537023 0.0000866934 0.0001375562 0.0002145240 0.0003288310 0.0004954171 0.0007336188 0.0010677541 0.0015274723 0.0021477154 0.0029681200 0.0040316935 0.0053826345 0.0070632343 0.0091099014 0.0115484870 0.0143892400 0.0176218695 0.0212113086 0.0250948331 0.0291811583 0.0333520176 0.0374664952 0.0413680835 0.0448940835 0.0478866214 0.0502042708 0.0517331008 0.0523959522 0.0521588906 0.0510340853 0.0490787739 0.0463904360 0.0430987409 0.0393551968 0.0353216489 0.0311588359 0.0270161122 0.0230232084 0.0192845809 0.0158765424 0.0128470380 0.0102176600 0.0079873227 0.0061369469 0.0046345208 0.0034400016 0.0025096536 0.0017995763 0.0012683176 0.0008785918 0.0005982015 0.0004003218 0.0002633129 0.0001702302 0.0001081688 0.0000675568 0.0000414703 0.0000250211 0.0000148380 0.0000086487 0.0000049547 0.0000027899 0.0000015441 0.0000008399 0.0000004491 0.0000002360 0.0000001219 0.0000000619 0.0000000309 0.0000000151 0.0000000073 0.0000000035 0.0000000016 0.0000000007 0.0000000003 0.0000000001 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000001 0.0000000001 0.0000000002 0.0000000004 0.0000000008 0.0000000014 0.0000000026 0.0000000046 0.0000000081 0.0000000142 0.0000000244 0.0000000417 0.0000000704 0.0000001178 0.0000001951 0.0000003199 0.0000005190 0.0000008336 0.0000013254 0.0000020858 0.0000032493 0.0000050105 0.0000076479 0.0000115554 0.0000172823 0.0000255856 0.0000374944 0.0000543893 0.0000780973 0.0001110032 0.0001561749 0.0002175020 0.0002998413 0.0004091627 0.0005526840 0.0007389823 0.0009780645 0.0012813780 0.0016617411 0.0021331713 0.0027105938 0.0034094117 0.0042449322 0.0052316464 0.0063823751 0.0077073056 0.0092129591 0.0109011427 0.0127679515 0.0148028976 0.0169882469 0.0192986402 0.0217010713 0.0241552732 0.0266145455 0.0290270213 0.0313373456 0.0334886980 0.0354250636 0.0370936298 0.0384471674 0.0394462464 0.0400611432 0.0402733089 0.0400762991 0.0394760985 0.0384908197 0.0371497945 0.0354921241 0.0335647863 0.0314204283 0.0291149893 0.0267053016 0.0242468128 0.0217915513 0.0193864351 0.0170719874 0.0148814936 0.0128405989 0.0109673159 0.0092723911 0.0077599594 0.0064284085 0.0052713736 0.0042787847 0.0034379012 0.0027342779 0.0021526243 0.0016775293 0.0012940418 0.0009881043 0.0007468504 0.0005587798 0.0004138321 0.0003033778 0.0002201506 0.0001581365 0.0001124400
0.0000892177 0.0001268031 0.0001783589 0.0002482821 0.0003420441 0.0004663422 0.0006292355 0.0008402484 0.0011104222 0.0014522939 0.0018797791 0.0024079367 0.0030525956 0.0038298294 0.0047552739 0.0058432921 0.0071060065 0.0085522338 0.0101863707 0.0120072996 0.0140073884 0.0161716730 0.0184773074 0.0208933643 0.0233810508 0.0258943869 0.0283813596 0.0307855360 0.0330480776 0.0351100657 0.0369150143 0.0384114234 0.0395552122 0.0403118749 0.0406582082 0.0405834939 0.0400900494 0.0391931084 0.0379200399 0.0363089611 0.0344068424 0.0322672366 0.0299477837 0.0275076544 0.0250050882 0.0224951648 0.0200279236 0.0176469083 0.0153881810 0.0132798112 0.0113418127 0.0095864762 0.0080190233 0.0066384992 0.0054388151 0.0044098582 0.0035385955 0.0028101089 0.0022085200 0.0017177718 0.0013222560 0.0010072832 0.0007594052 0.0005666064 0.0004183842 0.0003057420 0.0002211164 0.0001582605 0.0001121012 0.0000785839 0.0000545184 0.0000374316 0.0000254343 0.0000171036 0.0000113826 0.0000074969 0.0000048866 0.0000031522 0.0000020124 0.0000012714 0.0000007950 0.0000004919 0.0000003013 0.0000001826 0.0000001095 0.0000000650 0.0000000382 0.0000000222 0.0000000128 0.0000000073 0.0000000041 0.0000000023 0.0000000013 0.0000000007 0.0000000004 0.0000000002 0.0000000001 0.0000000001 0.0000000000 0.0000000000
